r_s_over_r_env,m_eff_r_env,Delta_TM_match,B_TM
0.5437,0.3000,0.17539633,4.14961004e-04
0.5437,0.3640,0.17132811,4.28663691e-04
0.5437,0.4281,0.16731114,4.42270989e-04
0.5437,0.4921,0.16334839,4.55766398e-04
0.5437,0.5562,0.15944322,4.69133552e-04
0.5437,0.6202,0.15559939,4.82356243e-04
0.5437,0.6843,0.15182101,4.95418436e-04
0.5437,0.7483,0.14811246,5.08304292e-04
0.5437,0.8124,0.14447841,5.20998186e-04
0.5437,0.8764,0.14092375,5.33484723e-04
0.5437,0.9404,0.13745354,5.45748764e-04
0.5437,1.0045,0.13407296,5.57775436e-04
0.5437,1.0685,0.13078730,5.69550155e-04
0.5437,1.1326,0.12760184,5.81058644e-04
0.5437,1.1966,0.12452187,5.92286947e-04
0.5437,1.2607,0.12155263,6.03221447e-04
0.5437,1.3247,0.11869921,6.13848887e-04
0.5437,1.3888,0.11596657,6.24156379e-04
0.5437,1.4528,0.11335945,6.34131423e-04
0.5437,1.5169,0.11088233,6.43761925e-04
0.5437,1.5809,0.10853943,6.53036205e-04
0.5437,1.6449,0.10633461,6.61943017e-04
0.5437,1.7090,0.10427138,6.70471562e-04
0.5437,1.7730,0.10235284,6.78611496e-04
0.5437,1.8371,0.10058169,6.86352951e-04
0.5437,1.9011,0.09896014,6.93686537e-04
0.5437,1.9652,0.09748996,7.00603362e-04
0.5437,2.0292,0.09617242,7.07095039e-04
0.5437,2.0933,0.09500829,7.13153696e-04
0.5437,2.1573,0.09399783,7.18771986e-04
0.5437,2.2213,0.09314079,7.23943096e-04
0.5437,2.2854,0.09243643,7.28660756e-04
0.5437,2.3494,0.09188349,7.32919244e-04
0.5437,2.4135,0.09148023,7.36713397e-04
0.5437,2.4775,0.09122444,7.40038614e-04
0.5437,2.5416,0.09111344,7.42890863e-04
0.5437,2.6056,0.09114416,7.45266685e-04
0.5437,2.6697,0.09131308,7.47163199e-04
0.5437,2.7337,0.09161636,7.48578106e-04
0.5437,2.7978,0.09204981,7.49509689e-04
0.5437,2.8618,0.09260893,7.49956819e-04
0.5437,2.9258,0.09328901,7.49918954e-04
0.5437,2.9899,0.09408508,7.49396140e-04
0.5437,3.0539,0.09499206,7.48389010e-04
0.5437,3.1180,0.09600473,7.46898787e-04
0.5437,3.1820,0.09711779,7.44927276e-04
0.5437,3.2461,0.09832595,7.42476869e-04
0.5437,3.3101,0.09962393,7.39550537e-04
0.5437,3.3742,0.10100654,7.36151829e-04
0.5437,3.4382,0.10246871,7.32284866e-04
0.5437,3.5022,0.10400555,7.27954336e-04
0.5437,3.5663,0.10561240,7.23165493e-04
0.5437,3.6303,0.10728483,7.17924141e-04
0.5437,3.6944,0.10901875,7.12236638e-04
0.5437,3.7584,0.11081038,7.06109880e-04
0.5437,3.8225,0.11265634,6.99551297e-04
0.5437,3.8865,0.11455364,6.92568841e-04
0.5437,3.9506,0.11649973,6.85170979e-04
0.5437,4.0146,0.11849253,6.77366683e-04
0.5437,4.0787,0.12053041,6.69165415e-04
0.5437,4.1427,0.12261226,6.60577122e-04
0.5437,4.2067,0.12473745,6.51612217e-04
0.5437,4.2708,0.12690587,6.42281571e-04
0.5437,4.3348,0.12911792,6.32596499e-04
0.5437,4.3989,0.13137450,6.22568746e-04
0.5437,4.4629,0.13367702,6.12210470e-04
0.5437,4.5270,0.13602735,6.01534233e-04
0.5437,4.5910,0.13842784,5.90552980e-04
0.5437,4.6551,0.14088130,5.79280029e-04
0.5437,4.7191,0.14339094,5.67729048e-04
0.5437,4.7831,0.14596037,5.55914045e-04
0.5437,4.8472,0.14859353,5.43849346e-04
0.5437,4.9112,0.15129473,5.31549583e-04
0.5437,4.9753,0.15406851,5.19029668e-04
0.5437,5.0393,0.15691969,5.06304786e-04
0.5437,5.1034,0.15985325,4.93390365e-04
0.5437,5.1674,0.16287434,4.80302066e-04
0.5437,5.2315,0.16598820,4.67055760e-04
0.5437,5.2955,0.16920012,4.53667511e-04
0.5437,5.3596,0.17251542,4.40153552e-04
0.5437,5.4236,0.17593933,4.26530271e-04
0.5437,5.4876,0.17947702,4.12814188e-04
0.5437,5.5517,0.18313351,3.99021936e-04
0.5437,5.6157,0.18691363,3.85170238e-04
0.5437,5.6798,0.19082198,3.71275893e-04
0.5437,5.7438,0.19486288,3.57355748e-04
0.5437,5.8079,0.19904035,3.56573317e-04
0.5437,5.8719,0.20335803,3.70494411e-04
0.5437,5.9360,0.20781920,3.84390653e-04
0.5437,6.0000,0.21242672,3.98245192e-04
0.5525,0.3000,0.17538295,4.15996839e-04
0.5525,0.3640,0.17131527,4.29912565e-04
0.5525,0.4281,0.16729892,4.43728244e-04
0.5525,0.4921,0.16333687,4.57426579e-04
0.5525,0.5562,0.15943249,4.70990421e-04
0.5525,0.6202,0.15558952,4.84402788e-04
0.5525,0.6843,0.15181206,4.97646889e-04
0.5525,0.7483,0.14810449,5.10706143e-04
0.5525,0.8124,0.14447146,5.23564200e-04
0.5525,0.8764,0.14091787,5.36204961e-04
0.5525,0.9404,0.13744874,5.48612603e-04
0.5525,1.0045,0.13406927,5.60771590e-04
0.5525,1.0685,0.13078471,5.72666701e-04
0.5525,1.1326,0.12760036,5.84283043e-04
0.5525,1.1966,0.12452150,5.95606073e-04
0.5525,1.2607,0.12155332,6.06621615e-04
0.5525,1.3247,0.11870094,6.17315878e-04
0.5525,1.3888,0.11596929,6.27675473e-04
0.5525,1.4528,0.11336311,6.37687431e-04
0.5525,1.5169,0.11088688,6.47339218e-04
0.5525,1.5809,0.10854479,6.56618748e-04
0.5525,1.6449,0.10634070,6.65514406e-04
0.5525,1.7090,0.10427812,6.74015053e-04
0.5525,1.7730,0.10236015,6.82110049e-04
0.5525,1.8371,0.10058946,6.89789257e-04
0.5525,1.9011,0.09896828,6.97043063e-04
0.5525,1.9652,0.09749837,7.03862388e-04
0.5525,2.0292,0.09618099,7.10238692e-04
0.5525,2.0933,0.09501691,7.16163994e-04
0.5525,2.1573,0.09400640,7.21630874e-04
0.5525,2.2213,0.09314921,7.26632489e-04
0.5525,2.2854,0.09244459,7.31162577e-04
0.5525,2.3494,0.09189128,7.35215466e-04
0.5525,2.4135,0.09148756,7.38786083e-04
0.5525,2.4775,0.09123120,7.41869956e-04
0.5525,2.5416,0.09111956,7.44463226e-04
0.5525,2.6056,0.09114954,7.46562646e-04
0.5525,2.6697,0.09131766,7.48165586e-04
0.5525,2.7337,0.09162006,7.49270041e-04
0.5525,2.7978,0.09205256,7.49874627e-04
0.5525,2.8618,0.09261070,7.49978588e-04
0.5525,2.9258,0.09328973,7.49581794e-04
0.5525,2.9899,0.09408474,7.48684741e-04
0.5525,3.0539,0.09499063,7.47288552e-04
0.5525,3.1180,0.09600219,7.45394976e-04
0.5525,3.1820,0.09711414,7.43006383e-04
0.5525,3.2461,0.09832119,7.40125763e-04
0.5525,3.3101,0.09961808,7.36756723e-04
0.5525,3.3742,0.10099962,7.32903481e-04
0.5525,3.4382,0.10246077,7.28570860e-04
0.5525,3.5022,0.10399664,7.23764286e-04
0.5525,3.5663,0.10560256,7.18489775e-04
0.5525,3.6303,0.10727413,7.12753932e-04
0.5525,3.6944,0.10900726,7.06563936e-04
0.5525,3.7584,0.11079818,6.99927539e-04
0.5525,3.8225,0.11264351,6.92853047e-04
0.5525,3.8865,0.11454028,6.85349319e-04
0.5525,3.9506,0.11648594,6.77425749e-04
0.5525,4.0146,0.11847839,6.69092255e-04
0.5525,4.0787,0.12051604,6.60359273e-04
0.5525,4.1427,0.12259775,6.51237734e-04
0.5525,4.2067,0.12472292,6.41739059e-04
0.5525,4.2708,0.12689142,6.31875140e-04
0.5525,4.3348,0.12910366,6.21658326e-04
0.5525,4.3989,0.13136054,6.11101407e-04
0.5525,4.4629,0.13366345,6.00217601e-04
0.5525,4.5270,0.13601427,5.89020534e-04
0.5525,4.5910,0.13841536,5.77524223e-04
0.5525,4.6551,0.14086949,5.65743063e-04
0.5525,4.7191,0.14337989,5.53691801e-04
0.5525,4.7831,0.14595014,5.41385527e-04
0.5525,4.8472,0.14858421,5.28839646e-04
0.5525,4.9112,0.15128636,5.16069866e-04
0.5525,4.9753,0.15406115,5.03092174e-04
0.5525,5.0393,0.15691337,4.89922817e-04
0.5525,5.1034,0.15984801,4.76578283e-04
0.5525,5.1674,0.16287020,4.63075279e-04
0.5525,5.2315,0.16598516,4.49430709e-04
0.5525,5.2955,0.16919820,4.35661657e-04
0.5525,5.3596,0.17251460,4.21785360e-04
0.5525,5.4236,0.17593959,4.07819191e-04
0.5525,5.4876,0.17947833,3.93780635e-04
0.5525,5.5517,0.18313584,3.79687267e-04
0.5525,5.6157,0.18691692,3.65556732e-04
0.5525,5.6798,0.19082618,3.51406721e-04
0.5525,5.7438,0.19486792,3.62745051e-04
0.5525,5.8079,0.19904615,3.76880867e-04
0.5525,5.8719,0.20336452,3.90983029e-04
0.5525,5.9360,0.20782629,4.05033882e-04
0.5525,6.0000,0.21243432,4.19015836e-04
0.5612,0.3000,0.17537964,4.17032220e-04
0.5612,0.3640,0.17131268,4.31160629e-04
0.5612,0.4281,0.16729718,4.45184184e-04
0.5612,0.4921,0.16333609,4.59084768e-04
0.5612,0.5562,0.15943277,4.72844424e-04
0.5612,0.6202,0.15559097,4.86445375e-04
0.5612,0.6843,0.15181475,4.99870049e-04
0.5612,0.7483,0.14810851,5.13101103e-04
0.5612,0.8124,0.14447688,5.26121444e-04
0.5612,0.8764,0.14092472,5.38914250e-04
0.5612,0.9404,0.13745707,5.51462993e-04
0.5612,1.0045,0.13407909,5.63751463e-04
0.5612,1.0685,0.13079604,5.75763782e-04
0.5612,1.1326,0.12761320,5.87484433e-04
0.5612,1.1966,0.12453581,5.98898273e-04
0.5612,1.2607,0.12156909,6.09990557e-04
0.5612,1.3247,0.11871812,6.20746953e-04
0.5612,1.3888,0.11598782,6.31153566e-04
0.5612,1.4528,0.11338291,6.41196951e-04
0.5612,1.5169,0.11090787,6.50864133e-04
0.5612,1.5809,0.10856688,6.60142622e-04
0.5612,1.6449,0.10636379,6.69020432e-04
0.5612,1.7090,0.10430210,6.77486093e-04
0.5612,1.7730,0.10238489,6.85528668e-04
0.5612,1.8371,0.10061483,6.93137767e-04
0.5612,1.9011,0.09899415,7.00303559e-04
0.5612,1.9652,0.09752460,7.07016788e-04
0.5612,2.0292,0.09620744,7.13268779e-04
0.5612,2.0933,0.09504344,7.19051455e-04
0.5612,2.1573,0.09403286,7.24357347e-04
0.5612,2.2213,0.09317545,7.29179599e-04
0.5612,2.2854,0.09247047,7.33511981e-04
0.5612,2.3494,0.09191667,7.37348897e-04
0.5612,2.4135,0.09151232,7.40685389e-04
0.5612,2.4775,0.09125521,7.43517146e-04
0.5612,2.5416,0.09114268,7.45840511e-04
0.5612,2.6056,0.09117167,7.47652481e-04
0.5612,2.6697,0.09133869,7.48950716e-04
0.5612,2.7337,0.09163990,7.49733539e-04
0.5612,2.7978,0.09207113,7.49999938e-04
0.5612,2.8618,0.09262792,7.49749569e-04
0.5612,2.9258,0.09330555,7.48982755e-04
0.5612,2.9899,0.09409911,7.47700488e-04
0.5612,3.0539,0.09500352,7.45904423e-04
0.5612,3.1180,0.09601357,7.43596882e-04
0.5612,3.1820,0.09712401,7.40780845e-04
0.5612,3.2461,0.09832957,7.37459950e-04
0.5612,3.3101,0.09962498,7.33638488e-04
0.5612,3.3742,0.10100509,7.29321396e-04
0.5612,3.4382,0.10246484,7.24514250e-04
0.5612,3.5022,0.10399938,7.19223263e-04
0.5612,3.5663,0.10560405,7.13455268e-04
0.5612,3.6303,0.10727445,7.07217718e-04
0.5612,3.6944,0.10900651,7.00518672e-04
0.5612,3.7584,0.11079647,6.93366783e-04
0.5612,3.8225,0.11264095,6.85771292e-04
0.5612,3.8865,0.11453700,6.77742011e-04
0.5612,3.9506,0.11648206,6.69289314e-04
0.5612,4.0146,0.11847406,6.60424120e-04
0.5612,4.0787,0.12051138,6.51157884e-04
0.5612,4.1427,0.12259292,6.41502575e-04
0.5612,4.2067,0.12471806,6.31470669e-04
0.5612,4.2708,0.12688667,6.21075124e-04
0.5612,4.3348,0.12909917,6.10329373e-04
0.5612,4.3989,0.13135645,5.99247296e-04
0.5612,4.4629,0.13365989,5.87843212e-04
0.5612,4.5270,0.13601138,5.76131854e-04
0.5612,4.5910,0.13841326,5.64128351e-04
0.5612,4.6551,0.14086831,5.51848212e-04
0.5612,4.7191,0.14337973,5.39307301e-04
0.5612,4.7831,0.14595111,5.26521820e-04
0.5612,4.8472,0.14858639,5.13508287e-04
0.5612,4.9112,0.15128984,5.00283514e-04
0.5612,4.9753,0.15406599,4.86864587e-04
0.5612,5.0393,0.15691964,4.73268842e-04
0.5612,5.1034,0.15985574,4.59513843e-04
0.5612,5.1674,0.16287941,4.45617362e-04
0.5612,5.2315,0.16599589,4.31597350e-04
0.5612,5.2955,0.16921043,4.17471921e-04
0.5612,5.3596,0.17252832,4.03259324e-04
0.5612,5.4236,0.17595478,3.88977920e-04
0.5612,5.4876,0.17949495,3.74646159e-04
0.5612,5.5517,0.18315383,3.60282558e-04
0.5612,5.6157,0.18693622,3.54094328e-04
0.5612,5.6798,0.19084670,3.68465924e-04
0.5612,5.7438,0.19488958,3.82813663e-04
0.5612,5.8079,0.19906885,3.97119010e-04
0.5612,5.8719,0.20338815,4.11363483e-04
0.5612,5.9360,0.20785073,4.25528679e-04
0.5612,6.0000,0.21245945,4.39596298e-04
0.5700,0.3000,0.17538642,4.18067140e-04
0.5700,0.3640,0.17132037,4.32407868e-04
0.5700,0.4281,0.16730593,4.46638788e-04
0.5700,0.4921,0.16334605,4.60740935e-04
0.5700,0.5562,0.15944408,4.74695518e-04
0.5700,0.6202,0.15560374,4.88483943e-04
0.5700,0.6843,0.15182911,5.02087837e-04
0.5700,0.7483,0.14812453,5.15489071e-04
0.5700,0.8124,0.14449465,5.28669790e-04
0.5700,0.8764,0.14094431,5.41612428e-04
0.5700,0.9404,0.13747852,5.54299741e-04
0.5700,1.0045,0.13410244,5.66714822e-04
0.5700,1.0685,0.13082129,5.78841128e-04
0.5700,1.1326,0.12764033,5.90662500e-04
0.5700,1.1966,0.12456482,6.02163187e-04
0.5700,1.2607,0.12159993,6.13327863e-04
0.5700,1.3247,0.11875074,6.24141651e-04
0.5700,1.3888,0.11602214,6.34590143e-04
0.5700,1.4528,0.11341884,6.44659414e-04
0.5700,1.5169,0.11094531,6.54336049e-04
0.5700,1.5809,0.10860570,6.63607151e-04
0.5700,1.6449,0.10640387,6.72460369e-04
0.5700,1.7090,0.10434329,6.80883904e-04
0.5700,1.7730,0.10242704,6.88866532e-04
0.5700,1.8371,0.10065779,6.96397617e-04
0.5700,1.9011,0.09903774,7.03467122e-04
0.5700,1.9652,0.09756864,7.10065629e-04
0.5700,2.0292,0.09625176,7.16184343e-04
0.5700,2.0933,0.09508785,7.21815112e-04
0.5700,2.1573,0.09407718,7.26950434e-04
0.5700,2.2213,0.09321951,7.31583464e-04
0.5700,2.2854,0.09251408,7.35708029e-04
0.5700,2.3494,0.09195965,7.39318634e-04
0.5700,2.4135,0.09155451,7.42410467e-04
0.5700,2.4775,0.09129644,7.44979409e-04
0.5700,2.5416,0.09118281,7.47022035e-04
0.5700,2.6056,0.09121054,7.48535625e-04
0.5700,2.6697,0.09137618,7.49518161e-04
0.5700,2.7337,0.09167589,7.49968335e-04
0.5700,2.7978,0.09210551,7.49885546e-04
0.5700,2.8618,0.09266060,7.49269904e-04
0.5700,2.9258,0.09333646,7.48122231e-04
0.5700,2.9899,0.09412819,7.46444054e-04
0.5700,3.0539,0.09503072,7.44237612e-04
0.5700,3.1180,0.09603888,7.41505842e-04
0.5700,3.1820,0.09714742,7.38252387e-04
0.5700,3.2461,0.09835108,7.34481580e-04
0.5700,3.3101,0.09964464,7.30198447e-04
0.5700,3.3742,0.10102293,7.25408696e-04
0.5700,3.4382,0.10248093,7.20118707e-04
0.5700,3.5022,0.10401379,7.14335531e-04
0.5700,3.5663,0.10561688,7.08066873e-04
0.5700,3.6303,0.10728581,7.01321087e-04
0.5700,3.6944,0.10901652,6.94107161e-04
0.5700,3.7584,0.11080526,6.86434708e-04
0.5700,3.8225,0.11264868,6.78313952e-04
0.5700,3.8865,0.11454380,6.69755713e-04
0.5700,3.9506,0.11648811,6.60771397e-04
0.5700,4.0146,0.11847953,6.51372973e-04
0.5700,4.0787,0.12051646,6.41572966e-04
0.5700,4.1427,0.12259777,6.31384435e-04
0.5700,4.2067,0.12472287,6.20820956e-04
0.5700,4.2708,0.12689163,6.09896604e-04
0.5700,4.3348,0.12910445,5.98625937e-04
0.5700,4.3989,0.13136223,5.87023973e-04
0.5700,4.4629,0.13366635,5.75106172e-04
0.5700,4.5270,0.13601868,5.62888414e-04
0.5700,4.5910,0.13842156,5.50386979e-04
0.5700,4.6551,0.14087776,5.37618527e-04
0.5700,4.7191,0.14339048,5.24600070e-04
0.5700,4.7831,0.14596328,5.11348957e-04
0.5700,4.8472,0.14860009,4.97882844e-04
0.5700,4.9112,0.15130518,4.84219676e-04
0.5700,4.9753,0.15408305,4.70377658e-04
0.5700,5.0393,0.15693849,4.56375236e-04
0.5700,5.1034,0.15987643,4.42231067e-04
0.5700,5.1674,0.16290199,4.27963999e-04
0.5700,5.2315,0.16602036,4.13593043e-04
0.5700,5.2955,0.16923680,3.99137349e-04
0.5700,5.3596,0.17255658,3.84616179e-04
0.5700,5.4236,0.17598489,3.70048882e-04
0.5700,5.4876,0.17952686,3.55454870e-04
0.5700,5.5517,0.18318747,3.59146411e-04
0.5700,5.6157,0.18697151,3.73735504e-04
0.5700,5.6798,0.19088354,3.88292969e-04
0.5700,5.7438,0.19492786,4.02799409e-04
0.5700,5.8079,0.19910844,4.17235493e-04
0.5700,5.8719,0.20342891,4.31581984e-04
0.5700,5.9360,0.20789252,4.45819767e-04
0.5700,6.0000,0.21250210,4.59929868e-04
0.5787,0.3000,0.17540329,4.19101590e-04
0.5787,0.3640,0.17133833,4.33654272e-04
0.5787,0.4281,0.16732518,4.48092036e-04
0.5787,0.4921,0.16336676,4.62395048e-04
0.5787,0.5562,0.15946642,4.76543659e-04
0.5787,0.6202,0.15562785,4.90518433e-04
0.5787,0.6843,0.15185512,5.04300172e-04
0.5787,0.7483,0.14815257,5.17869944e-04
0.5787,0.8124,0.14452480,5.31209108e-04
0.5787,0.8764,0.14097664,5.44299339e-04
0.5787,0.9404,0.13751310,5.57122655e-04
0.5787,1.0045,0.13413930,5.69661440e-04
0.5787,1.0685,0.13086044,5.81898469e-04
0.5787,1.1326,0.12768178,5.93816932e-04
0.5787,1.1966,0.12460853,6.05400456e-04
0.5787,1.2607,0.12164585,6.16633128e-04
0.5787,1.3247,0.11879879,6.27499517e-04
0.5787,1.3888,0.11607224,6.37984697e-04
0.5787,1.4528,0.11347089,6.48074262e-04
0.5787,1.5169,0.11099918,6.57754354e-04
0.5787,1.5809,0.10866125,6.67011674e-04
0.5787,1.6449,0.10646093,6.75833504e-04
0.5787,1.7090,0.10440170,6.84207727e-04
0.5787,1.7730,0.10248661,6.92122838e-04
0.5787,1.8371,0.10071832,6.99567964e-04
0.5787,1.9011,0.09909903,7.06532877e-04
0.5787,1.9652,0.09763049,7.13008010e-04
0.5787,2.0292,0.09631393,7.18984467e-04
0.5787,2.0933,0.09515014,7.24454038e-04
0.5787,2.1573,0.09413936,7.29409210e-04
0.5787,2.2213,0.09328136,7.33843175e-04
0.5787,2.2854,0.09257539,7.37749842e-04
0.5787,2.3494,0.09202021,7.41123846e-04
0.5787,2.4135,0.09161411,7.43960550e-04
0.5787,2.4775,0.09135489,7.46256057e-04
0.5787,2.5416,0.09123992,7.48007216e-04
0.5787,2.6056,0.09126614,7.49211619e-04
0.5787,2.6697,0.09143011,7.49867612e-04
0.5787,2.7337,0.09172800,7.49974294e-04
0.5787,2.7978,0.09215569,7.49531519e-04
0.5787,2.8618,0.09270873,7.48539895e-04
0.5787,2.9258,0.09338245,7.47000784e-04
0.5787,2.9899,0.09417197,7.44916300e-04
0.5787,3.0539,0.09507225,7.42289307e-04
0.5787,3.1180,0.09607812,7.39123414e-04
0.5787,3.1820,0.09718436,7.35422969e-04
0.5787,3.2461,0.09838575,7.31193057e-04
0.5787,3.3101,0.09967705,7.26439487e-04
0.5787,3.3742,0.10105315,7.21168791e-04
0.5787,3.4382,0.10250904,7.15388208e-04
0.5787,3.5022,0.10403988,7.09105680e-04
0.5787,3.5663,0.10564105,7.02329837e-04
0.5787,3.6303,0.10730821,6.95069987e-04
0.5787,3.6944,0.10903728,6.87336103e-04
0.5787,3.7584,0.11082456,6.79138810e-04
0.5787,3.8225,0.11266669,6.70489369e-04
0.5787,3.8865,0.11456071,6.61399661e-04
0.5787,3.9506,0.11650412,6.51882173e-04
0.5787,4.0146,0.11849484,6.41949981e-04
0.5787,4.0787,0.12053128,6.31616727e-04
0.5787,4.1427,0.12261232,6.20896608e-04
0.5787,4.2067,0.12473737,6.09804349e-04
0.5787,4.2708,0.12690630,5.98355188e-04
0.5787,4.3348,0.12911951,5.86564854e-04
0.5787,4.3989,0.13137789,5.74449544e-04
0.5787,4.4629,0.13368283,5.62025900e-04
0.5787,4.5270,0.13603618,5.49310989e-04
0.5787,4.5910,0.13844027,5.36322279e-04
0.5787,4.6551,0.14089787,5.23077611e-04
0.5787,4.7191,0.14341214,5.09595181e-04
0.5787,4.7831,0.14598665,4.95893511e-04
0.5787,4.8472,0.14862532,4.81991421e-04
0.5787,4.9112,0.15133238,4.67908011e-04
0.5787,4.9753,0.15411234,4.53662627e-04
0.5787,5.0393,0.15696993,4.39274838e-04
